"TOA5","WetSedge_CR23XPB_9","","","","","","Soil"
"TIMESTAMP","RECORD","NP_sur_AVG","NP_5cm_AVG","NP_10cm_AVG","NP_25cm_AVG","GH_sur_AVG","GH_5cm_AVG","GH_10cm_AVG","GH_25cm_AVG","N_sur_AVG","N_5cm_AVG","N_10cm_AVG","N_25cm_AVG","P_sur_AVG","P_5cm_AVG","P_10cm_AVG","P_25cm_AVG","CT_sur_AVG","CT_5cm_AVG","CT_10cm_AVG","CT_25cm_AVG","Battery_V_AVG","Paneltemp_AVG"
"TS","RN","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"2024-08-30 21:00:00",14352,2.475,1.738,2.115,1.861,4.681,4.687,4.739,4.265,4.022,4.503,4.763,3.076,4.031,2.964,2.2,0.925,3.065,3.154,3.018,2.429,12.64,4.025
"2024-08-31 00:00:00",14353,2.078,0.973,1.866,1.917,2.812,2.577,2.774,4.218,2.611,3.854,4.677,3.373,1.378,1.326,1.863,1.007,2.661,2.533,2.832,2.522,12.46,-0.7
"2024-08-31 03:00:00",14354,1.655,0.863,1.593,1.707,2.203,2.116,2.291,3.65,2.243,3.299,3.875,3.202,0.798,0.912,1.444,0.904,2.212,2.002,2.35,2.491,12.36,-0.373
"2024-08-31 06:00:00",14355,1.517,0.8,1.474,1.644,1.78,1.684,1.845,3.157,1.875,2.802,3.376,3.156,0.611,0.744,1.258,0.861,1.997,1.813,2.125,2.36,12.32,-0.725
"2024-08-31 09:00:00",14356,1.442,1.172,1.474,1.579,1.645,1.572,1.684,2.768,2.007,2.604,2.962,2.998,0.556,0.709,1.119,0.831,1.902,1.701,1.968,2.288,12.34,-0.327
"2024-08-31 12:00:00",14357,1.854,3.327,2.037,1.575,2.826,2.935,2.762,2.588,3.739,3.045,2.83,2.866,1.779,2.033,1.304,0.843,2.243,2.229,2.115,2.262,12.6,1.021
"2024-08-31 15:00:00",14358,2.451,4.601,2.49,1.401,4.741,5.077,4.666,2.591,6.103,3.929,2.996,2.588,3.839,3.177,1.535,0.703,2.872,3.084,2.479,2.118,13.05,3.57
"2024-08-31 18:00:00",14359,2.672,3.999,2.593,1.483,4.935,5.148,4.928,3.064,6.114,4.552,3.745,2.67,3.697,3.05,1.739,0.748,3.314,3.606,3.013,2.142,12.77,3.804
"2024-08-31 21:00:00",14360,2.461,2.423,2.258,1.499,4.198,4.247,4.187,3.34,5.11,4.516,4.259,2.795,2.565,2.083,1.634,0.696,3.215,3.499,3.141,2.099,12.53,2.564
"2024-09-01 00:00:00",14361,2.112,1.728,2.017,1.58,3.14,3.094,3.185,3.463,3.926,4.25,4.358,2.96,1.489,1.424,1.491,0.769,2.922,3.055,3.03,2.251,12.38,1.318
"2024-09-01 03:00:00",14362,1.817,1.138,1.716,1.525,2.432,2.372,2.469,3.208,3.05,3.66,4.044,2.995,0.912,0.926,1.257,0.707,2.53,2.575,2.713,2.222,12.31,0.451
"2024-09-01 06:00:00",14363,1.613,0.835,1.551,1.55,1.705,1.6,1.741,2.936,2.223,3.102,3.698,3.057,0.531,0.622,1.115,0.724,2.176,2.17,2.448,2.212,12.28,-1.085
"2024-09-01 09:00:00",14364,1.422,0.873,1.431,1.486,1.339,1.285,1.408,2.581,1.864,2.709,3.183,2.927,0.417,0.501,0.958,0.705,1.958,1.82,2.139,2.204,12.28,-0.867
"2024-09-01 12:00:00",14365,1.468,1.721,1.608,1.506,2.03,2.107,2.011,2.361,2.809,2.788,2.885,2.842,0.741,0.863,0.968,0.731,1.954,1.899,2.056,2.188,12.58,-0.054
"2024-09-01 15:00:00",14366,2.106,4.573,2.394,1.446,4.741,5.269,4.667,2.38,5.693,3.757,2.849,2.598,4.088,3.604,1.438,0.696,2.467,2.652,2.261,2.16,13.38,3.269
"2024-09-01 18:00:00",14367,2.758,4.527,2.75,1.569,5.773,6.167,5.798,2.959,6.16,4.514,3.631,2.727,5.143,4.187,1.941,0.803,3.197,3.485,2.847,2.16,13.17,3.722
"2024-09-01 21:00:00",14368,2.303,1.489,1.977,1.394,3.785,3.707,3.833,3.203,3.903,3.999,4.013,2.661,2.969,2.039,1.579,0.555,2.971,3.12,2.799,1.845,12.79,2.525
"2024-09-02 00:00:00",14369,1.8,-0.295,1.501,1.622,1.625,1.254,1.491,3.304,2.112,3.192,4.19,3.066,0.775,0.344,1.351,0.716,2.416,2.336,2.642,1.974,12.53,-4.398
"2024-09-02 03:00:00",14370,1.133,-1.253,0.905,1.432,0.531,0.341,0.57,2.701,1.119,2.388,3.316,2.814,0.092,-0.262,0.862,0.594,1.807,1.412,1.909,1.966,12.39,-4.936
"2024-09-02 06:00:00",14371,0.845,-1.385,0.687,1.395,0.19,0.088,0.257,2.119,0.669,1.823,2.688,2.721,-0.103,-0.388,0.681,0.589,1.506,1.013,1.503,1.903,12.3,-5.019
"2024-09-02 09:00:00",14372,0.551,-0.531,0.691,1.25,0.103,0.166,0.465,1.689,0.429,1.767,1.946,2.304,-0.252,-0.353,0.496,0.595,1.345,0.631,1.18,1.968,13.25,0.933
"2024-09-02 12:00:00",14373,0.182,-0.247,0.415,0.854,0.751,0.957,1.156,1.117,1.598,2.248,1.395,1.761,-0.15,0.213,0.267,0.323,0.934,0.147,0.712,1.634,13.36,8.2
"2024-09-02 15:00:00",14374,0.918,3.18,1.483,1.296,4.551,5.631,4.689,1.629,6.038,3.782,2.257,2.206,2.722,3.726,1.329,0.745,1.248,0.962,1.175,1.798,13.26,12.35
"2024-09-02 18:00:00",14375,1.895,4.695,2.069,1.37,6.386,6.779,6.236,2.397,4.723,3.906,3.065,2.395,6.204,5.114,1.97,0.762,1.536,1.995,1.671,1.564,12.98,12.2
"2024-09-02 21:00:00",14376,1.906,1.75,1.496,1.203,4.213,4.168,4.081,2.997,3.377,3.333,3.372,2.369,3.135,2.36,1.591,0.538,1.856,2.383,1.968,1.266,12.54,6.063
"2024-09-03 00:00:00",14377,1.377,0.553,1.166,1.203,2.478,2.308,2.5,3.267,2.169,2.924,3.275,2.353,1.016,0.883,1.208,0.59,2.025,2.168,2.072,1.499,12.41,2.745
"2024-09-03 03:00:00",14378,1.054,0.976,1.057,1.023,2.021,2.072,2.22,2.951,2.199,2.798,2.806,2.12,1.393,1.459,1.042,0.532,1.845,1.659,1.774,1.645,12.36,4.876
"2024-09-03 06:00:00",14379,1.253,1.787,1.213,0.954,2.24,2.287,2.25,2.555,2.425,2.585,2.707,2.159,2.06,1.92,1.086,0.419,1.762,1.65,1.639,1.458,12.33,4.516
"2024-09-03 09:00:00",14380,1.621,2.795,1.592,1.033,2.785,2.905,2.791,2.539,3.037,2.858,2.731,2.208,2.858,2.63,1.313,0.507,2.13,2.015,1.808,1.552,12.32,4.251
"2024-09-03 12:00:00",14381,2.062,3.984,1.989,0.932,3.775,4.015,3.763,2.502,4.459,3.395,2.758,2.064,3.965,3.398,1.5,0.429,2.587,2.56,2.017,1.5,12.33,5.711
"2024-09-03 15:00:00",14382,2.403,4.541,2.309,0.947,4.243,4.471,4.253,2.726,5.295,4.034,3.18,2.084,4.274,3.703,1.697,0.452,3.056,3.029,2.395,1.53,12.34,6.416
"2024-09-03 18:00:00",14383,2.845,5.181,2.71,1.042,5.085,5.34,5.046,3.071,6.328,4.785,3.803,2.226,5.111,4.323,2.002,0.531,3.645,3.644,2.835,1.639,12.35,6.668
"2024-09-03 21:00:00",14384,2.747,3.492,2.424,1.056,4.738,4.845,4.748,3.346,5.874,4.99,4.353,2.374,3.996,3.182,1.918,0.506,3.841,3.802,3.115,1.633,12.33,5.653
"2024-09-04 00:00:00",14385,2.259,1.297,1.906,1.254,3.431,3.242,3.361,3.569,4.049,4.467,4.724,2.77,1.855,1.55,1.708,0.622,3.483,3.413,3.168,1.744,12.32,1.659
"2024-09-04 03:00:00",14386,1.601,0.642,1.497,1.225,2.152,2.087,2.333,3.396,2.499,3.777,4.125,2.705,0.838,0.856,1.302,0.643,2.798,2.457,2.644,1.944,12.31,1.959
"2024-09-04 06:00:00",14387,1.333,0.447,1.277,1.221,1.492,1.432,1.665,2.968,1.576,3.008,3.513,2.734,0.621,0.74,1.128,0.651,2.336,1.86,2.186,1.937,12.3,2.578
"2024-09-04 09:00:00",14388,1.16,0.489,1.163,1.197,1.604,1.753,1.826,2.583,1.926,2.826,2.911,2.59,1.082,1.214,1.072,0.673,2.067,1.467,1.829,1.95,12.75,5.153
"2024-09-04 12:00:00",14389,1.247,3.249,1.527,0.903,3.807,4.787,4.157,2.24,6.077,4.063,2.52,2.094,3.379,3.16,1.203,0.493,1.942,1.515,1.579,1.795,13.18,11.06
"2024-09-04 15:00:00",14390,3.008,7.816,3.156,1.15,7.53,8.5,7.602,2.964,8.56,5.674,3.522,2.336,7.532,6.725,2.361,0.734,2.973,3.116,2.413,1.865,13.08,14.69
"2024-09-04 18:00:00",14391,4.217,8.02,3.884,1.389,8.3,8.69,8.3,4.168,7.608,6.105,4.647,2.642,8.86,7.608,3.128,0.901,4.038,4.541,3.436,1.959,12.88,14.97
"2024-09-04 21:00:00",14392,3.588,3.394,2.765,1.105,6.069,6.029,5.916,4.497,5.939,5.205,4.968,2.638,5.12,3.707,2.491,0.475,4.007,4.703,3.693,1.496,12.62,8.28
"2024-09-05 00:00:00",14393,2.773,1.355,2.344,1.64,3.967,3.599,3.864,5.074,4.118,4.772,5.262,3.183,1.913,1.695,2.278,0.975,4.102,4.506,4.109,2.221,12.48,1.375
"2024-09-05 03:00:00",14394,1.899,0.906,1.792,1.426,2.904,2.914,3.183,4.479,3.473,4.348,4.408,2.823,1.253,1.375,1.693,0.885,3.429,3.422,3.454,2.489,12.42,3.974
"2024-09-05 06:00:00",14395,1.754,1.862,1.771,1.326,3.122,3.28,3.336,3.841,3.703,4.111,4.018,2.791,2.455,2.423,1.702,0.828,3.095,2.955,3.022,2.432,12.39,6.258
"2024-09-05 09:00:00",14396,2.173,3.601,2.223,1.392,3.663,3.861,3.793,3.634,4.276,4.198,3.948,2.879,3.392,3.184,1.905,0.897,3.195,3.034,2.963,2.427,12.35,7.11
"2024-09-05 12:00:00",14397,2.994,6.452,3.063,1.32,5.007,5.398,5.092,3.608,6.198,4.863,3.922,2.75,5.567,4.988,2.271,0.869,3.55,3.472,3.062,2.38,12.43,9.4
"2024-09-05 15:00:00",14398,3.795,7.523,3.694,1.328,6.487,6.964,6.523,3.932,7.795,5.681,4.295,2.727,7.267,6.275,2.733,0.841,4.37,4.523,3.589,2.308,12.51,10.6
"2024-09-05 18:00:00",14399,4.152,6.976,3.888,1.408,7.257,7.667,7.303,4.524,8.2,6.237,4.869,2.814,7.468,6.296,3.048,0.871,5.102,5.457,4.29,2.352,12.54,10.47
"2024-09-05 21:00:00",14400,3.929,4.725,3.501,1.575,6.368,6.469,6.403,5.084,7.152,6.122,5.382,3.045,5.325,4.406,2.93,0.951,5.373,5.862,4.835,2.499,12.39,7.588
"2024-09-06 00:00:00",14401,3.268,2.642,2.914,1.755,4.959,4.819,4.948,5.282,5.632,5.606,5.518,3.27,3.062,2.696,2.604,1.083,5.136,5.563,4.953,2.773,12.34,4.079
"2024-09-06 03:00:00",14402,2.785,2.675,2.658,1.72,4.176,4.158,4.301,4.987,5.007,5.224,5.127,3.193,2.619,2.476,2.29,1.093,4.616,4.881,4.601,3.002,12.32,4.264
"2024-09-06 06:00:00",14403,2.608,2.55,2.509,1.747,3.811,3.806,3.913,4.608,4.632,4.892,4.888,3.261,2.512,2.41,2.163,1.121,4.303,4.477,4.321,3.073,12.31,4.135
"2024-09-06 09:00:00",14404,2.67,3.596,2.689,1.765,3.846,3.914,3.942,4.316,4.777,4.827,4.674,3.274,3.063,2.991,2.197,1.172,4.114,4.194,4.1,3.136,12.31,4.764
"2024-09-06 12:00:00",14405,3.289,6.119,3.368,1.709,5.018,5.332,5.083,4.136,6.418,5.307,4.54,3.161,5.359,4.89,2.509,1.132,4.244,4.327,3.996,3.098,12.43,7.143
"2024-09-06 15:00:00",14406,4.119,8.01,4.11,1.701,7.025,7.62,7.095,4.376,8.56,6.34,4.801,3.096,7.755,6.829,3.061,1.131,4.942,5.126,4.349,3.095,12.86,10.02
"2024-09-06 18:00:00",14407,4.625,7.33,4.298,1.754,8.12,8.53,8.13,4.977,8.89,6.847,5.414,3.208,8.14,6.764,3.402,1.102,5.709,6.146,4.98,2.988,12.79,10.01
"2024-09-06 21:00:00",14408,4.346,5.341,3.96,1.923,6.928,6.983,6.951,5.648,7.462,6.591,5.925,3.459,5.77,4.879,3.308,1.195,5.97,6.437,5.482,3.102,12.53,7.06
"2024-09-07 00:00:00",14409,3.877,4.013,3.576,2.057,5.665,5.573,5.682,5.829,6.226,6.095,5.963,3.618,4.156,3.748,3.077,1.3,5.601,6.038,5.494,3.351,12.39,4.463
"2024-09-07 03:00:00",14410,3.411,3.113,3.186,2.088,4.847,4.737,4.902,5.561,5.303,5.559,5.693,3.668,3.175,2.954,2.768,1.335,4.939,5.329,5.166,3.508,12.33,3.001
"2024-09-07 06:00:00",14411,2.859,1.593,2.639,2.127,3.836,3.609,3.873,5.16,3.924,4.802,5.389,3.794,1.88,1.907,2.426,1.349,3.962,4.282,4.594,3.52,12.3,0.773
"2024-09-07 09:00:00",14412,2.49,1.684,2.434,2.126,2.938,2.775,3.022,4.7,2.8,4.12,4.787,3.799,1.438,1.682,2.164,1.377,3.319,3.541,3.975,3.541,12.28,0.203
"2024-09-07 12:00:00",14413,2.722,4.017,2.903,2.146,3.711,3.855,3.738,4.266,3.968,4.047,4.15,3.739,3.035,3.268,2.307,1.431,3.347,3.621,3.734,3.538,12.52,1.393
"2024-09-07 15:00:00",14414,3.613,6.251,3.706,2.174,6.205,6.769,6.217,4.218,7.215,5.318,4.248,3.597,6.394,5.667,2.877,1.494,4.325,4.534,4.041,3.553,13.24,5.011
"2024-09-07 18:00:00",14415,4.321,6.362,4.163,2.354,8.04,8.57,8.16,4.835,8.18,6.76,5.438,3.674,8.57,7.183,3.563,1.638,5.192,5.318,4.588,3.617,13.04,9.43
"2024-09-07 21:00:00",14416,3.544,2.218,2.961,2.06,5.245,5,5.172,4.833,5.629,5.915,6.191,3.78,4.288,3.248,2.904,1.189,4.34,4.538,4.313,2.902,12.66,4.051
"2024-09-08 00:00:00",14417,2.807,0.849,2.525,2.327,2.831,2.408,2.852,4.967,3.077,4.905,5.987,4.174,1.737,1.567,2.525,1.448,3.592,3.555,3.964,3.206,12.47,-1.002
"2024-09-08 03:00:00",14418,2.11,0.101,1.98,2.172,1.349,1.084,1.524,4.205,1.626,3.618,4.679,3.988,1.004,0.995,1.989,1.344,2.939,2.549,3.148,3.162,12.38,-0.73
"2024-09-08 06:00:00",14419,1.706,0.124,1.685,2.023,0.923,0.817,1.127,3.352,0.97,2.73,3.555,3.711,0.695,0.816,1.66,1.25,2.524,2.024,2.591,2.993,12.32,1.287
"2024-09-08 09:00:00",14420,1.625,0.491,1.653,2.015,1.332,1.37,1.474,2.825,0.958,2.396,2.926,3.523,0.824,1.094,1.62,1.302,2.358,1.987,2.417,2.914,12.35,2.943
"2024-09-08 12:00:00",14421,1.851,3.399,2.148,1.863,3.241,3.659,3.328,2.531,3.554,3.047,2.517,3.102,3.027,3.335,1.902,1.256,2.593,2.555,2.482,2.825,12.94,7.661
"2024-09-08 15:00:00",14422,3.045,6.462,3.083,1.682,5.334,5.73,5.231,2.601,6.513,4.123,2.929,2.826,5.686,4.912,2.304,1.045,3.384,3.712,2.948,2.451,12.92,9.69
"2024-09-08 18:00:00",14423,4.034,7.219,3.843,1.851,6.371,6.611,6.247,3.398,7.577,5.37,4.128,2.941,6.403,5.541,2.815,1.171,4.367,4.701,3.744,2.533,12.77,9.39
"2024-09-08 21:00:00",14424,3.567,3.712,3.119,1.773,5.42,5.401,5.324,3.834,6.428,5.417,4.897,2.993,4.283,3.47,2.519,1.008,4.309,4.534,3.909,2.37,12.53,6.827
"2024-09-09 00:00:00",14425,2.935,1.464,2.599,2.11,3.594,3.262,3.49,4.254,4.229,4.893,5.355,3.491,1.939,1.763,2.326,1.258,3.913,3.974,3.94,2.657,12.39,1.468
"2024-09-09 03:00:00",14426,2.171,1.003,2.06,1.885,2.432,2.265,2.511,3.791,2.883,4.048,4.56,3.28,1.075,1.148,1.785,1.088,3.242,3.11,3.297,2.667,12.32,1.86
"2024-09-09 06:00:00",14427,1.95,0.601,1.842,1.94,1.531,1.251,1.498,3.321,1.767,3.159,4.069,3.433,0.777,0.834,1.624,1.11,2.781,2.583,2.958,2.625,12.29,-0.527
"2024-09-09 09:00:00",14428,1.67,0.458,1.672,1.927,1.181,1.149,1.359,2.922,1.639,2.947,3.317,3.213,0.636,0.723,1.441,1.182,2.534,2.119,2.617,2.817,13.06,2.068
"2024-09-09 12:00:00",14429,1.516,2.942,1.858,1.535,3.286,4.195,3.63,2.357,5.12,3.87,2.666,2.607,2.082,2.47,1.371,0.914,2.524,2.314,2.299,2.609,13.26,8.68
"2024-09-09 15:00:00",14430,2.974,6.208,3.123,1.788,6.883,8.01,7.097,2.997,7.754,5.37,3.523,2.795,7.403,6.132,2.422,1.121,3.812,3.775,3.039,2.637,13.11,13.27
"2024-09-09 18:00:00",14431,3.549,5.502,3.245,1.748,7.197,7.509,7.101,3.776,7.421,5.608,4.667,3.007,6.453,5.119,2.692,0.959,4.316,4.503,3.626,2.232,12.73,9.43
"2024-09-09 21:00:00",14432,3.304,3.713,2.953,1.776,5.723,5.706,5.708,4.557,6.62,5.762,5.245,3.095,4.311,3.569,2.518,0.996,4.451,4.607,3.944,2.373,12.53,6.638
"2024-09-10 00:00:00",14433,2.726,1.694,2.39,1.832,4.253,4.035,4.183,4.702,4.983,5.205,5.386,3.311,2.279,1.92,2.157,1.015,3.962,4.123,3.873,2.459,12.44,2.785
"2024-09-10 03:00:00",14434,2.144,0.841,1.982,1.858,2.762,2.523,2.782,4.414,3.326,4.44,5.006,3.395,1.099,1.096,1.795,1.055,3.27,3.29,3.461,2.609,12.37,0.598
"2024-09-10 06:00:00",14435,1.755,0.192,1.64,1.819,1.595,1.33,1.619,3.78,2.169,3.587,4.414,3.41,0.686,0.677,1.504,1.023,2.7,2.538,2.921,2.59,12.32,-0.782
"2024-09-10 09:00:00",14436,1.451,0.116,1.436,1.771,1.082,1.045,1.285,3.167,1.864,3.266,3.696,3.214,0.501,0.53,1.26,1.029,2.347,1.912,2.448,2.664,12.97,1.577
"2024-09-10 12:00:00",14437,0.978,0.552,1.129,1.36,2.924,3.917,3.443,2.473,5.557,4.364,3.005,2.591,0.997,1.348,1.034,0.804,1.965,1.336,1.849,2.508,13.24,9.2
"2024-09-10 15:00:00",14438,2.195,5.355,2.458,1.558,5.584,6.344,5.799,3.096,7.52,5.398,3.85,2.918,5.349,4.953,2.003,0.934,2.585,2.539,2.308,2.31,13.15,12.17
"2024-09-10 18:00:00",14439,3.476,6.457,3.264,1.668,6.35,6.594,6.381,4.147,6.818,5.621,4.545,3.073,6.906,5.787,2.593,1.006,3.617,3.838,3.098,2.274,12.89,11.74
"2024-09-10 21:00:00",14440,2.958,1.954,2.286,1.525,4.752,4.509,4.456,4.324,4.913,4.722,4.828,3.152,3.392,2.448,2.131,0.744,3.695,4.114,3.447,1.913,12.58,4.909
"2024-09-11 00:00:00",14441,2.258,0.705,1.943,1.788,2.779,2.461,2.62,4.253,3.045,4.086,4.759,3.352,1.2,1.083,1.853,1.005,3.506,3.688,3.553,2.365,12.46,-0.279
"2024-09-11 03:00:00",14442,1.589,-0.139,1.405,1.598,1.43,1.215,1.429,3.382,2.009,3.3,4.02,3.099,0.507,0.426,1.342,0.867,2.9,2.779,2.954,2.395,12.39,-0.732
"2024-09-11 06:00:00",14443,1.343,-0.583,1.147,1.61,0.695,0.479,0.637,2.64,1.556,2.746,3.609,3.126,0.298,0.205,1.181,0.892,2.571,2.28,2.586,2.387,12.33,-2.179
"2024-09-11 09:00:00",14444,1.071,-0.348,1.052,1.55,0.53,0.46,0.678,2.107,1.341,2.673,3.031,2.882,0.145,0.135,0.997,0.922,2.363,1.805,2.242,2.489,13.07,0.644
"2024-09-11 12:00:00",14445,0.455,-0.129,0.603,0.986,2.114,3.032,2.654,1.549,5.139,3.718,2.327,2.1,0.085,0.467,0.547,0.513,1.758,0.973,1.435,2.126,13.27,8.96
"2024-09-11 15:00:00",14446,1.237,2.368,1.482,1.46,4.57,5.313,4.762,2.509,6.656,4.713,3.452,2.736,2.786,3.136,1.451,0.854,1.999,1.649,1.835,2.096,13.2,10.2
"2024-09-11 18:00:00",14447,2.289,5.587,2.423,1.389,5.803,6.128,5.817,3.322,6.062,4.917,3.86,2.68,6.661,5.736,2.115,0.793,2.51,2.313,2.071,1.939,13.06,10.98
"2024-09-11 21:00:00",14448,2.526,2.344,2.017,1.412,5.184,5.062,4.948,3.957,4.844,4.448,4.321,2.916,3.946,2.913,2.001,0.73,3.294,3.26,2.689,1.724,12.61,4.777
"2024-09-12 00:00:00",14449,1.829,0.58,1.491,1.409,2.853,2.507,2.687,3.968,2.792,3.636,4.182,2.928,1.28,1.086,1.57,0.741,3.079,3.047,2.839,1.852,12.47,-0.323
"2024-09-12 03:00:00",14450,1.386,-0.036,1.193,1.393,1.289,0.994,1.228,3.334,1.821,2.986,3.713,2.868,0.56,0.452,1.243,0.773,2.669,2.487,2.594,2.053,12.39,-2.251
"2024-09-12 06:00:00",14451,0.986,-0.609,0.81,1.221,0.553,0.365,0.551,2.447,1.27,2.397,3.09,2.656,0.146,0.021,0.88,0.639,2.209,1.906,2.141,1.986,12.34,-2.14
"2024-09-12 09:00:00",14452,0.881,-0.506,0.785,1.277,0.358,0.286,0.445,1.958,1.1,2.26,2.736,2.608,0.067,-0.046,0.808,0.74,2.08,1.643,1.96,2.108,13.11,-0.854
"2024-09-12 12:00:00",14453,0.33,-0.26,0.471,0.842,1.644,2.308,2.145,1.456,3.512,3.055,2.022,1.901,-0.183,-0.111,0.337,0.432,1.618,0.949,1.268,1.901,13.35,7.108
"2024-09-12 15:00:00",14454,0.97,2.349,1.292,1.201,4.871,5.932,5.206,2.274,6.2,4.335,2.852,2.322,2.362,2.871,1.177,0.742,1.789,1.367,1.577,1.998,13.25,11.57
"2024-09-12 18:00:00",14455,2.013,4.183,1.986,1.317,5.773,5.936,5.596,3.3,5.027,4.232,3.695,2.692,5.292,4.399,1.878,0.75,2.263,2.09,1.933,1.686,12.94,8.39
"2024-09-12 21:00:00",14456,1.807,1.371,1.391,1.102,3.868,3.677,3.672,3.632,3.461,3.561,3.665,2.536,2.558,1.914,1.473,0.513,2.559,2.405,2.092,1.427,12.58,3.348
"2024-09-13 00:00:00",14457,1.463,1.145,1.303,1.165,2.836,2.765,2.814,3.598,2.895,3.362,3.511,2.525,1.21,1.234,1.284,0.649,2.564,2.371,2.267,1.729,12.45,1.44
"2024-09-13 03:00:00",14458,1.285,0.871,1.14,1.089,2.313,2.23,2.286,3.183,2.519,2.998,3.247,2.466,0.873,0.901,1.068,0.587,2.329,2.209,2.175,1.724,12.38,0.49
"2024-09-13 06:00:00",14459,1.121,0.529,0.993,1.045,1.859,1.788,1.86,2.791,2.125,2.701,3,2.41,0.55,0.615,0.897,0.554,2.167,2.05,2.079,1.745,12.34,0.085
"2024-09-13 09:00:00",14460,1.058,0.839,1.028,1.078,1.601,1.584,1.632,2.484,1.927,2.565,2.814,2.392,0.528,0.689,0.85,0.595,2.069,1.916,2.014,1.823,12.32,0.127
"2024-09-13 12:00:00",14461,1.591,4.303,1.833,0.946,3.188,3.525,3.308,2.348,4.059,3.234,2.568,2.131,3.088,2.983,1.145,0.535,2.09,1.858,1.875,1.854,12.83,3.82
"2024-09-13 15:00:00",14462,2.637,6.357,2.698,0.927,5.732,6.179,5.794,2.917,6.269,4.223,2.904,2.098,5.932,4.964,1.732,0.487,2.673,2.512,2.139,1.757,13.29,6.339
"2024-09-13 18:00:00",14463,3.157,5.513,2.907,1.01,6.582,6.849,6.644,3.861,6.29,4.701,3.483,2.198,6.168,4.884,2.102,0.501,3.342,3.295,2.644,1.708,12.93,6.892
"2024-09-13 21:00:00",14464,2.692,2.691,2.292,1.084,4.836,4.78,4.865,4.284,4.636,4.244,3.814,2.319,3.39,2.622,1.851,0.485,3.473,3.558,2.982,1.674,12.58,4.371
"2024-09-14 00:00:00",14465,2.146,1.498,1.927,1.293,3.342,3.265,3.388,4.231,3.408,3.798,3.853,2.49,1.651,1.553,1.644,0.675,3.336,3.437,3.137,1.967,12.44,1.719
"2024-09-14 03:00:00",14466,1.68,0.962,1.548,1.203,2.604,2.59,2.715,3.688,2.84,3.348,3.452,2.357,1.133,1.081,1.303,0.609,2.909,2.971,2.859,2.027,12.37,1.942
"2024-09-14 06:00:00",14467,1.428,0.616,1.327,1.228,2.018,1.988,2.079,3.213,2.299,2.929,3.251,2.419,0.602,0.679,1.124,0.628,2.622,2.699,2.685,2.044,12.33,0.989
"2024-09-14 09:00:00",14468,1.459,1.922,1.583,1.297,2.183,2.281,2.305,2.938,2.641,3.058,3.008,2.378,1.148,1.377,1.166,0.753,2.53,2.477,2.574,2.262,12.47,2.652
"2024-09-14 12:00:00",14469,2.057,4.898,2.272,1.073,4.027,4.279,4.107,2.76,4.628,3.655,2.746,2.078,3.627,3.344,1.376,0.595,2.523,2.412,2.341,2.145,13.03,7.453
"2024-09-14 15:00:00",14470,2.918,6.374,2.949,1.119,6.058,6.476,6.141,3.315,6.382,4.609,3.161,2.126,5.896,5.205,1.991,0.636,3.065,2.972,2.616,2.111,13.27,10.98
"2024-09-14 18:00:00",14471,3.668,6.607,3.378,1.204,6.71,6.857,6.591,3.974,5.849,4.715,3.688,2.291,6.438,5.582,2.432,0.655,3.477,3.585,3.002,2.01,12.95,11.11
"2024-09-14 21:00:00",14472,3.167,2.929,2.642,1.323,4.973,4.933,4.955,4.33,4.568,4.207,3.974,2.482,3.706,2.983,2.153,0.664,3.578,3.817,3.275,1.945,12.57,6.64
"2024-09-15 00:00:00",14473,2.464,2.037,2.242,1.428,3.549,3.565,3.676,4.274,3.636,3.878,3.835,2.487,2.235,2.043,1.871,0.774,3.444,3.541,3.262,2.172,12.46,4.848
"2024-09-15 03:00:00",14474,2.158,1.946,2.021,1.375,3.067,3.087,3.185,3.85,3.318,3.558,3.556,2.413,2.033,1.881,1.661,0.746,3.165,3.193,3.042,2.199,12.38,4.642
"2024-09-15 06:00:00",14475,1.912,1.263,1.735,1.365,2.498,2.487,2.572,3.445,2.81,3.169,3.373,2.433,1.602,1.451,1.486,0.72,2.95,2.968,2.879,2.149,12.35,3.323
"2024-09-15 09:00:00",14476,1.865,1.985,1.898,1.534,2.408,2.496,2.562,3.303,2.839,3.271,3.268,2.506,1.774,1.877,1.557,0.926,2.972,2.878,2.883,2.419,12.32,3.748
"2024-09-15 12:00:00",14477,2.493,5.986,2.771,1.306,4.152,4.336,4.216,3.068,4.63,3.816,2.977,2.202,4.252,4.057,1.812,0.808,2.956,2.739,2.666,2.363,12.49,8.32
"2024-09-15 15:00:00",14478,3.462,7.248,3.419,1.228,6.195,6.334,6.064,3.375,6.638,4.55,3.27,2.174,6.296,5.469,2.251,0.688,3.394,3.303,2.821,2.128,12.69,10.22
"2024-09-15 18:00:00",14479,4.148,7.231,3.891,1.44,6.769,6.795,6.552,4.09,6.672,4.91,3.904,2.42,6.46,5.549,2.667,0.789,4.089,4.155,3.375,2.118,12.59,8.27
"2024-09-15 21:00:00",14480,3.608,4.021,3.186,1.473,5.48,5.488,5.479,4.404,5.459,4.675,4.116,2.443,4.24,3.537,2.407,0.767,4.193,4.343,3.651,2.124,12.41,5.763
