"TOA5","Tlk_InletCR800","CR800","1025","CR800.Std.32.05","CPU:CR800_Tlk_inlet_v1.1.CR8","22673","Tl_intet"
"TIMESTAMP","RECORD","Cond_Avg","Cond_uS_Avg","Ct_Avg","Temp_C_Avg","Lvl_mm","enter_obs_gage_ht_mm","BattV_Min"
"TS","RN","mS/cm","uS/cm","mS/cm","Deg C","mm","","Volts"
"","","Avg","Avg","Avg","Avg","Smp","Smp","Min"
"2025-07-01 00:30:00",12130,0.06434195,64.34,0.04827307,12.51,-526.2,0,12.96
"2025-07-01 01:00:00",12131,0.06457664,64.58,0.04836684,12.45,-527.3,0,12.91
"2025-07-01 01:30:00",12132,0.06480613,64.81,0.04848941,12.41,-527.3,0,12.9
"2025-07-01 02:00:00",12133,0.06493539,64.94,0.04852593,12.36,-528.5,0,12.92
"2025-07-01 02:30:00",12134,0.06514711,65.15,0.04857552,12.28,-529.6,0,12.91
"2025-07-01 03:00:00",12135,0.06520556,65.21,0.0485246,12.21,-530.8,0,12.9
"2025-07-01 03:30:00",12136,0.065338,65.34,0.04856078,12.16,-530.8,0,12.84
"2025-07-01 04:00:00",12137,0.06551614,65.52,0.04858959,12.08,-530.8,0,12.88
"2025-07-01 04:30:00",12138,0.06562641,65.63,0.04859365,12.02,-531.9,0,12.86
"2025-07-01 05:00:00",12139,0.06565804,65.66,0.04857014,11.99,-533.1,0,12.82
"2025-07-01 05:30:00",12140,0.06564886,65.65,0.04854465,11.97,-534.2,0,12.84
"2025-07-01 06:00:00",12141,0.06564312,65.64,0.04853074,11.97,-534.2,0,12.83
"2025-07-01 06:30:00",12142,0.06562496,65.62,0.04853406,11.98,-535.4,0,12.83
"2025-07-01 07:00:00",12143,0.06566158,65.66,0.04859192,12,-536.5,0,12.78
"2025-07-01 07:30:00",12144,0.0657673,65.77,0.04874077,12.06,-537.7,0,12.83
"2025-07-01 08:00:00",12145,0.065812,65.81,0.04881131,12.08,-537.7,0,12.83
"2025-07-01 08:30:00",12146,0.06590923,65.91,0.04908618,12.24,-538.8,0,12.83
"2025-07-01 09:00:00",12147,0.0659851,65.99,0.0493961,12.43,-540,0,12.78
"2025-07-01 09:30:00",12148,0.06608973,66.09,0.04977124,12.65,-540,0,12.78
"2025-07-01 10:00:00",12149,0.06616109,66.16,0.05013676,12.89,-541.2,0,12.84
"2025-07-01 10:30:00",12150,0.06624745,66.25,0.05049342,13.11,-541.2,0,12.85
"2025-07-01 11:00:00",12151,0.0663122,66.31,0.05083453,13.33,-542.3,0,12.9
"2025-07-01 11:30:00",12152,0.06637584,66.38,0.05115751,13.54,-543.5,0,13.05
"2025-07-01 12:00:00",12153,0.06655218,66.55,0.0515751,13.75,-544.6,0,13.26
"2025-07-01 12:30:00",12154,0.06682918,66.83,0.05200645,13.91,-544.6,0,13.37
"2025-07-01 13:00:00",12155,0.06707817,67.08,0.05249868,14.13,-544.6,0,13.37
"2025-07-01 13:30:00",12156,0.06729154,67.29,0.05292947,14.33,-545.8,0,13.34
"2025-07-01 14:00:00",12157,0.06744136,67.44,0.05333119,14.54,-546.9,0,13.33
"2025-07-01 14:30:00",12158,0.06759221,67.59,0.05367066,14.7,-548.1,0,13.28
"2025-07-01 15:00:00",12159,0.06777266,67.77,0.05408748,14.9,-548.1,0,13.31
"2025-07-01 15:30:00",12160,0.06790435,67.9,0.05440231,15.06,-549.2,0,13.27
"2025-07-01 16:00:00",12161,0.06797294,67.97,0.05463096,15.19,-550.4,0,13.31
"2025-07-01 16:30:00",12162,0.06799281,67.99,0.05475752,15.27,-550.4,0,13.31
"2025-07-01 17:00:00",12163,0.06822651,68.23,0.05500374,15.31,-551.5,0,13.26
"2025-07-01 17:30:00",12164,0.06810167,68.1,0.054881,15.29,-552.7,0,13.3
"2025-07-01 18:00:00",12165,0.0683091,68.31,0.05498493,15.25,-553.8,0,13.3
"2025-07-01 18:30:00",12166,0.06835699,68.36,0.05494143,15.19,-553.8,0,13.26
"2025-07-01 19:00:00",12167,0.06843594,68.44,0.05487373,15.09,-555,0,13.29
"2025-07-01 19:30:00",12168,0.06863814,68.64,0.05485942,14.96,-555,0,13.29
"2025-07-01 20:00:00",12169,0.06870797,68.71,0.05469697,14.8,-556.2,0,13.26
"2025-07-01 20:30:00",12170,0.06868944,68.69,0.05448022,14.66,-557.3,0,13.18
"2025-07-01 21:00:00",12171,0.06874216,68.74,0.05428576,14.49,-557.3,0,13.1
"2025-07-01 21:30:00",12172,0.06884798,68.85,0.05409228,14.28,-558.5,0,13.04
"2025-07-01 22:00:00",12173,0.06892836,68.93,0.05387811,14.08,-558.5,0,13.02
"2025-07-01 22:30:00",12174,0.06901643,69.02,0.05368432,13.89,-559.6,0,13.01
"2025-07-01 23:00:00",12175,0.06906383,69.06,0.05348267,13.72,-559.6,0,13
"2025-07-01 23:30:00",12176,0.06922543,69.23,0.05337324,13.55,-560.8,0,12.99
"2025-07-02 00:00:00",12177,0.06936575,69.37,0.05323737,13.37,-560.8,0,12.94
"2025-07-02 00:30:00",12178,0.06943207,69.43,0.05307998,13.22,-561.9,0,12.97
"2025-07-02 01:00:00",12179,0.06964097,69.64,0.05304235,13.08,-561.9,0,12.91
"2025-07-02 01:30:00",12180,0.06976429,69.76,0.05291533,12.92,-561.9,0,12.9
"2025-07-02 02:00:00",12181,0.06984814,69.85,0.0527749,12.78,-564.2,0,12.92
"2025-07-02 02:30:00",12182,0.06988858,69.89,0.0526271,12.65,-564.2,0,12.91
"2025-07-02 03:00:00",12183,0.07000982,70.01,0.05256131,12.54,-564.2,0,12.87
"2025-07-02 03:30:00",12184,0.07005696,70.06,0.05251203,12.48,-566.5,0,12.88
"2025-07-02 04:00:00",12185,0.07007492,70.07,0.05244743,12.42,-566.5,0,12.83
"2025-07-02 04:30:00",12186,0.07002799,70.03,0.05234465,12.37,-567.7,0,12.82
"2025-07-02 05:00:00",12187,0.07013164,70.13,0.052366,12.33,-567.7,0,12.85
"2025-07-02 05:30:00",12188,0.07017606,70.18,0.05237814,12.32,-568.8,0,12.84
"2025-07-02 06:00:00",12189,0.07011868,70.12,0.05237895,12.35,-568.8,0,12.83
"2025-07-02 06:30:00",12190,0.07008403,70.08,0.05242012,12.4,-568.8,0,12.79
"2025-07-02 07:00:00",12191,0.07015235,70.15,0.05256303,12.46,-570,0,12.83
"2025-07-02 07:30:00",12192,0.07018162,70.18,0.05273956,12.57,-571.2,0,12.83
"2025-07-02 08:00:00",12193,0.0702645,70.26,0.05299294,12.71,-571.2,0,12.83
"2025-07-02 08:30:00",12194,0.0704385,70.44,0.05334533,12.87,-572.3,0,12.79
"2025-07-02 09:00:00",12195,0.07048257,70.48,0.05368696,13.09,-572.3,0,12.84
"2025-07-02 09:30:00",12196,0.07060374,70.6,0.05412663,13.33,-572.3,0,12.84
"2025-07-02 10:00:00",12197,0.07052609,70.53,0.05445622,13.61,-574.6,0,12.81
"2025-07-02 10:30:00",12198,0.07066783,70.67,0.05496875,13.89,-574.6,0,12.86
"2025-07-02 11:00:00",12199,0.07070175,70.7,0.05541205,14.19,-574.6,0,12.91
"2025-07-02 11:30:00",12200,0.07084821,70.85,0.05589513,14.45,-576.9,0,13.07
"2025-07-02 12:00:00",12201,0.07103379,71.03,0.05642489,14.72,-576.9,0,13.27
"2025-07-02 12:30:00",12202,0.07112768,71.13,0.05692458,15.02,-576.9,0,13.32
"2025-07-02 13:00:00",12203,0.07120872,71.21,0.05743776,15.33,-576.9,0,13.32
"2025-07-02 13:30:00",12204,0.07130413,71.3,0.0579531,15.64,-579.2,0,13.31
"2025-07-02 14:00:00",12205,0.07140656,71.41,0.05841044,15.9,-579.2,0,13.26
"2025-07-02 14:30:00",12206,0.07157726,71.58,0.05884685,16.11,-579.2,0,13.27
"2025-07-02 15:00:00",12207,0.07175613,71.76,0.05922581,16.27,-581.5,0,13.22
"2025-07-02 15:30:00",12208,0.07187677,71.88,0.05951137,16.4,-581.5,0,13.22
"2025-07-02 16:00:00",12209,0.07204463,72.04,0.0598031,16.5,-583.8,0,13.21
"2025-07-02 16:30:00",12210,0.07213759,72.14,0.05998886,16.58,-583.8,0,13.24
"2025-07-02 17:00:00",12211,0.07230388,72.3,0.06016354,16.6,-583.8,0,13.19
"2025-07-02 17:30:00",12212,0.07241238,72.41,0.06025032,16.6,-583.8,0,13.18
"2025-07-02 18:00:00",12213,0.07258707,72.59,0.060347,16.57,-585,0,13.22
"2025-07-02 18:30:00",12214,0.07268162,72.68,0.06032474,16.5,-585,0,13.17
"2025-07-02 19:00:00",12215,0.07275641,72.76,0.06023384,16.39,-586.2,0,13.21
"2025-07-02 19:30:00",12216,0.07283118,72.83,0.06012168,16.27,-586.2,0,13.18
"2025-07-02 20:00:00",12217,0.07296067,72.96,0.06001305,16.13,-586.2,0,13.21
"2025-07-02 20:30:00",12218,0.07309095,73.09,0.05985714,15.95,-588.5,0,13.13
"2025-07-02 21:00:00",12219,0.07322473,73.22,0.05969571,15.76,-588.5,0,13.06
"2025-07-02 21:30:00",12220,0.07331649,73.32,0.05946154,15.55,-588.5,0,13
"2025-07-02 22:00:00",12221,0.07342214,73.42,0.05924089,15.34,-589.6,0,13.02
"2025-07-02 22:30:00",12222,0.07350607,73.51,0.05899885,15.13,-590.8,0,12.97
"2025-07-02 23:00:00",12223,0.07356732,73.57,0.05875746,14.93,-590.8,0,12.99
"2025-07-02 23:30:00",12224,0.07370872,73.71,0.05858698,14.74,-590.8,0,12.98
"2025-07-03 00:00:00",12225,0.0738153,73.82,0.05840937,14.56,-590.8,0,12.96
"2025-07-03 00:30:00",12226,0.07402435,74.02,0.05833333,14.4,-590.8,0,12.96
"2025-07-03 01:00:00",12227,0.07416523,74.17,0.05820433,14.24,-590.8,0,12.94
"2025-07-03 01:30:00",12228,0.07433955,74.34,0.05813272,14.1,-593.1,0,12.93
"2025-07-03 02:00:00",12229,0.07454219,74.54,0.05812744,13.99,-593.1,0,12.91
"2025-07-03 02:30:00",12230,0.0746301,74.63,0.05807425,13.91,-593.1,0,12.89
"2025-07-03 03:00:00",12231,0.0746965,74.7,0.05802685,13.84,-593.1,0,12.88
"2025-07-03 03:30:00",12232,0.07473978,74.74,0.05798756,13.79,-593.1,0,12.83
"2025-07-03 04:00:00",12233,0.07478661,74.79,0.05796415,13.75,-593.1,0,12.82
"2025-07-03 04:30:00",12234,0.07478552,74.79,0.05792769,13.73,-594.2,0,12.84
"2025-07-03 05:00:00",12235,0.07486153,74.86,0.05795744,13.71,-595.4,0,12.83
"2025-07-03 05:30:00",12236,0.07481124,74.81,0.05790978,13.7,-595.4,0,12.83
"2025-07-03 06:00:00",12237,0.07479249,74.79,0.05786724,13.69,-595.4,0,12.78
"2025-07-03 06:30:00",12238,0.07478026,74.78,0.05786411,13.69,-596.5,0,12.82
"2025-07-03 07:00:00",12239,0.07475282,74.75,0.05792486,13.74,-596.5,0,12.82
"2025-07-03 07:30:00",12240,0.07461765,74.62,0.05795803,13.84,-597.7,0,12.78
"2025-07-03 08:00:00",12241,0.07458725,74.59,0.05813904,13.97,-597.7,0,12.82
"2025-07-03 08:30:00",12242,0.07462881,74.63,0.05842661,14.14,-598.8,0,12.82
"2025-07-03 09:00:00",12243,0.07470019,74.7,0.05882108,14.37,-598.8,0,12.83
"2025-07-03 09:30:00",12244,0.07477513,74.78,0.0592509,14.62,-600,0,12.84
"2025-07-03 10:00:00",12245,0.07491333,74.91,0.0597569,14.88,-600,0,12.79
"2025-07-03 10:30:00",12246,0.07501806,75.02,0.06024845,15.16,-600,0,12.81
"2025-07-03 11:00:00",12247,0.07529208,75.29,0.06091731,15.45,-600,0,12.9
"2025-07-03 11:30:00",12248,0.07539606,75.4,0.06146418,15.76,-601.2,0,13.02
"2025-07-03 12:00:00",12249,0.07557379,75.57,0.06204073,16.05,-601.2,0,13.27
"2025-07-03 12:30:00",12250,0.07565335,75.65,0.06256734,16.35,-602.3,0,13.31
"2025-07-03 13:00:00",12251,0.07568047,75.68,0.06303808,16.65,-602.3,0,13.27
"2025-07-03 13:30:00",12252,0.075742,75.74,0.06353147,16.94,-602.3,0,13.25
"2025-07-03 14:00:00",12253,0.07583082,75.83,0.06401797,17.21,-603.5,0,13.24
"2025-07-03 14:30:00",12254,0.0758978,75.9,0.06444169,17.45,-603.5,0,13.22
"2025-07-03 15:00:00",12255,0.07596848,75.97,0.0648283,17.67,-603.5,0,13.21
"2025-07-03 15:30:00",12256,0.0760752,76.08,0.06521866,17.86,-604.6,0,13.2
"2025-07-03 16:00:00",12257,0.07618628,76.19,0.06554486,18.02,-605.8,0,13.17
"2025-07-03 16:30:00",12258,0.07625328,76.25,0.06577708,18.13,-605.8,0,13.2
"2025-07-03 17:00:00",12259,0.076346,76.35,0.06591937,18.17,-605.8,0,13.16
"2025-07-03 17:30:00",12260,0.07660683,76.61,0.06610803,18.15,-606.9,0,13.19
"2025-07-03 18:00:00",12261,0.07676337,76.76,0.0661901,18.11,-608.1,0,13.16
"2025-07-03 18:30:00",12262,0.07693245,76.93,0.0662102,18.03,-608.1,0,13.19
"2025-07-03 19:00:00",12263,0.07710078,77.1,0.06615073,17.9,-609.2,0,13.19
"2025-07-03 19:30:00",12264,0.07722827,77.23,0.06598879,17.72,-609.2,0,13.19
"2025-07-03 20:00:00",12265,0.07739928,77.4,0.06587321,17.55,-610.4,0,13.2
"2025-07-03 20:30:00",12266,0.0775287,77.53,0.06568395,17.36,-610.4,0,13.13
"2025-07-03 21:00:00",12267,0.07772454,77.72,0.0654599,17.11,-610.4,0,13.05
"2025-07-03 21:30:00",12268,0.07793908,77.94,0.06519958,16.83,-611.5,0,13.02
"2025-07-03 22:00:00",12269,0.07801621,78.02,0.06486823,16.57,-611.5,0,13
"2025-07-03 22:30:00",12270,0.07806905,78.07,0.06454001,16.34,-611.5,0,12.95
"2025-07-03 23:00:00",12271,0.07812378,78.12,0.06423003,16.11,-611.5,0,12.98
"2025-07-03 23:30:00",12272,0.07815467,78.15,0.06387846,15.87,-612.7,0,12.95
"2025-07-04 00:00:00",12273,0.07809441,78.09,0.06344984,15.62,-612.7,0,12.94
"2025-07-04 00:30:00",12274,0.07811828,78.12,0.06307875,15.37,-612.7,0,12.93
"2025-07-04 01:00:00",12275,0.07819586,78.2,0.06276084,15.13,-613.8,0,12.91
"2025-07-04 01:30:00",12276,0.07828329,78.28,0.06250088,14.92,-613.8,0,12.87
"2025-07-04 02:00:00",12277,0.07839148,78.39,0.0623049,14.74,-613.8,0,12.88
"2025-07-04 02:30:00",12278,0.07853258,78.53,0.06221221,14.61,-613.8,0,12.88
"2025-07-04 03:00:00",12279,0.07870351,78.7,0.06220748,14.52,-615,0,12.87
"2025-07-04 03:30:00",12280,0.07880902,78.81,0.06220393,14.46,-615,0,12.84
"2025-07-04 04:00:00",12281,0.07893892,78.94,0.06224797,14.43,-615,0,12.8
"2025-07-04 04:30:00",12282,0.0790546,79.05,0.06229997,14.4,-615,0,12.8
"2025-07-04 05:00:00",12283,0.07915043,79.15,0.06236364,14.4,-615,0,12.83
"2025-07-04 05:30:00",12284,0.07921883,79.22,0.06243425,14.41,-616.2,0,12.81
"2025-07-04 06:00:00",12285,0.07927838,79.28,0.06254242,14.44,-616.2,0,12.81
"2025-07-04 06:30:00",12286,0.07940062,79.4,0.06274625,14.51,-617.3,0,12.81
"2025-07-04 07:00:00",12287,0.07944234,79.44,0.06291036,14.59,-617.3,0,12.8
"2025-07-04 07:30:00",12288,0.07951476,79.51,0.06317278,14.72,-617.3,0,12.77
"2025-07-04 08:00:00",12289,0.07968786,79.69,0.06354174,14.87,-617.3,0,12.81
"2025-07-04 08:30:00",12290,0.07976898,79.77,0.0639215,15.07,-618.5,0,12.82
"2025-07-04 09:00:00",12291,0.07989741,79.9,0.06440523,15.3,-619.6,0,12.78
"2025-07-04 09:30:00",12292,0.07998458,79.98,0.06492846,15.59,-619.6,0,12.83
"2025-07-04 10:00:00",12293,0.07993793,79.94,0.06547294,15.95,-619.6,0,12.8
"2025-07-04 10:30:00",12294,0.07995892,79.96,0.06598073,16.26,-620.8,0,12.82
"2025-07-04 11:00:00",12295,0.07989237,79.89,0.06652269,16.63,-620.8,0,12.9
"2025-07-04 11:30:00",12296,0.07994062,79.94,0.06711466,16.98,-620.8,0,13.05
"2025-07-04 12:00:00",12297,0.08004545,80,0.06777009,17.33,-621.9,0,13.23
"2025-07-04 12:30:00",12298,0.08006547,80.1,0.06831228,17.66,-621.9,0,13.31
"2025-07-04 13:00:00",12299,0.08003741,80,0.06876867,17.96,-623.1,0,13.26
"2025-07-04 13:30:00",12300,0.08007731,80.1,0.06925603,18.24,-623.1,0,13.27
"2025-07-04 14:00:00",12301,0.08015446,80.2,0.06974038,18.5,-623.1,0,13.2
"2025-07-04 14:30:00",12302,0.08021243,80.2,0.07023904,18.78,-624.2,0,13.22
"2025-07-04 15:00:00",12303,0.0802366,80.2,0.07081716,19.13,-624.2,0,13.17
"2025-07-04 15:30:00",12304,0.08025379,80.3,0.07101703,19.25,-625.4,0,13.16
"2025-07-04 16:00:00",12305,0.08042885,80.4,0.07157768,19.5,-625.4,0,13.19
"2025-07-04 16:30:00",12306,0.08056868,80.6,0.0717801,19.55,-626.5,0,13.19
"2025-07-04 17:00:00",12307,0.08086085,80.9,0.07218456,19.63,-626.5,0,13.15
"2025-07-04 17:30:00",12308,0.08099391,81,0.07246574,19.74,-626.5,0,13.14
"2025-07-04 18:00:00",12309,0.08122456,81.2,0.07251216,19.64,-627.7,0,13.18
"2025-07-04 18:30:00",12310,0.08157066,81.6,0.07247864,19.43,-627.7,0,13.13
"2025-07-04 19:00:00",12311,0.08179124,81.8,0.07232829,19.22,-627.7,0,13.16
"2025-07-04 19:30:00",12312,0.08197043,82,0.0721039,18.98,-627.7,0,13.17
"2025-07-04 20:00:00",12313,0.08215316,82.2,0.07187071,18.74,-628.8,0,13.13
"2025-07-04 20:30:00",12314,0.0822674,82.3,0.07157178,18.5,-628.8,0,13.1
"2025-07-04 21:00:00",12315,0.08242551,82.4,0.07121678,18.2,-628.8,0,13.03
"2025-07-04 21:30:00",12316,0.08262007,82.6,0.07084672,17.88,-628.8,0,13.01
"2025-07-04 22:00:00",12317,0.08278627,82.8,0.07048489,17.57,-628.8,0,12.96
"2025-07-04 22:30:00",12318,0.08293176,82.9,0.07012761,17.28,-630,0,12.97
"2025-07-04 23:00:00",12319,0.08308268,83.1,0.06980713,17.01,-630,0,12.96
"2025-07-04 23:30:00",12320,0.08322418,83.2,0.06951123,16.76,-630,0,12.95
"2025-07-05 00:00:00",12321,0.08335397,83.4,0.06921137,16.52,-630,0,12.93
"2025-07-05 00:30:00",12322,0.08343936,83.4,0.06884273,16.25,-631.2,0,12.89
"2025-07-05 01:00:00",12323,0.08348171,83.5,0.06842623,15.98,-631.2,0,12.9
"2025-07-05 01:30:00",12324,0.08354174,83.5,0.06803575,15.72,-631.2,0,12.89
"2025-07-05 02:00:00",12325,0.0835851,83.6,0.06765338,15.47,-631.2,0,12.87
"2025-07-05 02:30:00",12326,0.08363993,83.6,0.06735357,15.26,-631.2,0,12.86
"2025-07-05 03:00:00",12327,0.08368612,83.7,0.06710624,15.09,-631.2,0,12.81
"2025-07-05 03:30:00",12328,0.08374147,83.7,0.06691151,14.95,-631.2,0,12.8
"2025-07-05 04:00:00",12329,0.0837739,83.8,0.06675095,14.84,-633.5,0,12.82
"2025-07-05 04:30:00",12330,0.083801,83.8,0.06667855,14.78,-633.5,0,12.78
"2025-07-05 05:00:00",12331,0.08380682,83.8,0.06663559,14.76,-633.5,0,12.81
"2025-07-05 05:30:00",12332,0.08385084,83.9,0.06668203,14.76,-633.5,0,12.8
"2025-07-05 06:00:00",12333,0.08390625,83.9,0.06677738,14.79,-633.5,0,12.79
"2025-07-05 06:30:00",12334,0.08389592,83.9,0.0668999,14.87,-633.5,0,12.75
"2025-07-05 07:00:00",12335,0.08392876,83.9,0.06711666,14.98,-633.5,0,12.79
"2025-07-05 07:30:00",12336,0.08396482,84,0.0673833,15.13,-635.8,0,12.79
"2025-07-05 08:00:00",12337,0.08399896,84,0.06769045,15.29,-635.8,0,12.76
"2025-07-05 08:30:00",12338,0.08404272,84,0.06807391,15.5,-635.8,0,12.76
"2025-07-05 09:00:00",12339,0.08416304,84.2,0.0685883,15.75,-635.8,0,12.81
"2025-07-05 09:30:00",12340,0.08439732,84.4,0.06933496,16.08,-635.8,0,12.78
"2025-07-05 10:00:00",12341,0.08429406,84.3,0.07010183,16.58,-636.9,0,12.83
"2025-07-05 10:30:00",12342,0.08413205,84.1,0.07039826,16.84,-636.9,0,12.85
"2025-07-05 11:00:00",12343,0.08342149,83.4,0.07077554,17.42,-636.9,0,12.89
"2025-07-05 11:30:00",12344,0.08243825,82.4,0.07055824,17.79,-636.9,0,13.03
"2025-07-05 12:00:00",12345,0.08171272,81.7,0.0704942,18.14,-638.1,0,13.18
"2025-07-05 12:30:00",12346,0.08118974,81.2,0.07057531,18.46,-638.1,0,13.31
"2025-07-05 13:00:00",12347,0.08111005,81.1,0.07099203,18.76,-638.1,0,13.31
"2025-07-05 13:30:00",12348,0.08129539,81.3,0.0716138,19.05,-639.2,0,13.3
"2025-07-05 14:00:00",12349,0.08163552,81.6,0.07212877,19.18,-639.2,0,13.27
"2025-07-05 14:30:00",12350,0.08204487,82,0.07277101,19.35,-639.2,0,13.26
"2025-07-05 15:00:00",12351,0.08247761,82.5,0.07356672,19.6,-640.4,0,13.2
"2025-07-05 15:30:00",12352,0.08264074,82.6,0.07418542,19.88,-640.4,0,13.2
"2025-07-05 16:00:00",12353,0.08250838,82.5,0.07441591,20.1,-641.5,0,13.23
"2025-07-05 16:30:00",12354,0.0825296,82.5,0.07467213,20.24,-641.5,0,13.22
"2025-07-05 17:00:00",12355,0.08253097,82.5,0.07482232,20.33,-641.5,0,13.22
"2025-07-05 17:30:00",12356,0.08258377,82.6,0.07479257,20.28,-641.5,0,13.17
"2025-07-05 18:00:00",12357,0.08269243,82.7,0.07486851,20.27,-641.5,0,13.2
"2025-07-05 18:30:00",12358,0.08271695,82.7,0.07467558,20.14,-641.5,0,13.19
"2025-07-05 19:00:00",12359,0.08262902,82.6,0.07435327,19.99,-641.5,0,13.15
"2025-07-05 19:30:00",12360,0.08262035,82.6,0.07399262,19.78,-641.5,0,13.14
"2025-07-05 20:00:00",12361,0.08264282,82.6,0.07371128,19.6,-641.5,0,13.18
"2025-07-05 20:30:00",12362,0.08248849,82.5,0.07316921,19.35,-643.8,0,13.08
"2025-07-05 21:00:00",12363,0.08239432,82.4,0.07223006,18.83,-643.8,0,13.05
"2025-07-05 21:30:00",12364,0.08239481,82.4,0.0710567,18.12,-643.8,0,12.98
"2025-07-05 22:00:00",12365,0.08256348,82.6,0.07065977,17.79,-643.8,0,13
"2025-07-05 22:30:00",12366,0.08278432,82.8,0.07036237,17.5,-643.8,0,12.98
"2025-07-05 23:00:00",12367,0.08299602,83,0.07013619,17.25,-643.8,0,12.97
"2025-07-05 23:30:00",12368,0.0831809,83.2,0.06979373,16.95,-643.8,0,12.96
"2025-07-06 00:00:00",12369,0.08331887,83.3,0.06936927,16.63,-643.8,0,12.94
"2025-07-06 00:30:00",12370,0.08349476,83.5,0.06925587,16.47,-643.8,0,12.93
"2025-07-06 01:00:00",12371,0.08363772,83.6,0.06903888,16.27,-643.8,0,12.92
"2025-07-06 01:30:00",12372,0.08372848,83.7,0.06848526,15.9,-643.8,0,12.87
"2025-07-06 02:00:00",12373,0.08379789,83.8,0.06785776,15.49,-645,0,12.88
"2025-07-06 02:30:00",12374,0.08370776,83.7,0.06716283,15.12,-646.2,0,12.88
"2025-07-06 03:00:00",12375,0.08369284,83.7,0.06665651,14.82,-646.2,0,12.82
"2025-07-06 03:30:00",12376,0.08377374,83.8,0.0662981,14.57,-646.2,0,12.8
"2025-07-06 04:00:00",12377,0.08389596,83.9,0.06614372,14.42,-646.2,0,12.83
"2025-07-06 04:30:00",12378,0.08389368,83.9,0.06612911,14.41,-646.2,0,12.78
"2025-07-06 05:00:00",12379,0.08386164,83.9,0.06599272,14.35,-646.2,0,12.81
"2025-07-06 05:30:00",12380,0.08381591,83.8,0.06600411,14.37,-646.2,0,12.8
"2025-07-06 06:00:00",12381,0.08371972,83.7,0.0660497,14.45,-646.2,0,12.78
"2025-07-06 06:30:00",12382,0.08364672,83.6,0.0662616,14.61,-646.2,0,12.74
"2025-07-06 07:00:00",12383,0.08355357,83.6,0.06667925,14.9,-646.2,0,12.78
"2025-07-06 07:30:00",12384,0.08342747,83.4,0.06690878,15.1,-646.2,0,12.78
"2025-07-06 08:00:00",12385,0.08326147,83.3,0.06698052,15.22,-646.2,0,12.75
"2025-07-06 08:30:00",12386,0.08323946,83.2,0.06745895,15.52,-646.2,0,12.8
"2025-07-06 09:00:00",12387,0.0829943,83,0.06778359,15.84,-648.5,0,12.77
"2025-07-06 09:30:00",12388,0.08262608,82.6,0.06802912,16.17,-648.5,0,12.76
"2025-07-06 10:00:00",12389,0.08248086,82.5,0.06922335,16.96,-648.5,0,12.83
"2025-07-06 10:30:00",12390,0.08179448,81.8,0.06865394,16.97,-648.5,0,12.82
"2025-07-06 11:00:00",12391,0.08022429,80.2,0.06875887,17.86,-648.5,0,12.88
"2025-07-06 11:30:00",12392,0.07781816,77.82,0.06731541,18.25,-648.5,0,13.04
"2025-07-06 12:00:00",12393,0.0740405,74.04,0.06443378,18.51,-648.5,0,13.25
"2025-07-06 12:30:00",12394,0.06758396,67.58,0.0590931,18.72,-648.5,0,13.35
"2025-07-06 13:00:00",12395,0.05756903,57.57,0.05072807,19.06,-650.8,0,13.36
"2025-07-06 13:30:00",12396,0.0530744,53.07,0.04704324,19.32,-650.8,0,13.33
"2025-07-06 14:00:00",12397,0.04992998,49.93,0.04424206,19.3,-650.8,0,13.31
"2025-07-06 14:30:00",12398,0.04829683,48.3,0.04291239,19.43,-650.8,0,13.25
"2025-07-06 15:00:00",12399,0.04608607,46.09,0.0414103,19.93,-653.1,0,13.28
"2025-07-06 15:30:00",12400,0.04406348,44.06,0.04010157,20.51,-653.1,0,13.27
"2025-07-06 16:00:00",12401,0.04306944,43.07,0.03955833,20.92,-653.1,0,13.23
"2025-07-06 16:30:00",12402,0.04233133,42.33,0.0391322,21.22,-653.1,0,13.26
"2025-07-06 17:00:00",12403,0.0419065,41.91,0.03892083,21.44,-653.1,0,13.25
"2025-07-06 17:30:00",12404,0.04188819,41.89,0.03891429,21.45,-653.1,0,13.21
"2025-07-06 18:00:00",12405,0.04180683,41.81,0.03888256,21.5,-654.2,0,13.24
"2025-07-06 18:30:00",12406,0.04191836,41.92,0.03861558,21.06,-654.2,0,13.24
"2025-07-06 19:00:00",12407,0.04193474,41.93,0.03782833,20.1,-654.2,0,13.25
"2025-07-06 19:30:00",12408,0.04174872,41.75,0.03769971,20.15,-654.2,0,13.21
"2025-07-06 20:00:00",12409,0.04178173,41.78,0.03738064,19.73,-654.2,0,13.23
"2025-07-06 20:30:00",12410,0.04174023,41.74,0.03735872,19.75,-654.2,0,13.16
"2025-07-06 21:00:00",12411,0.04181018,41.81,0.03677792,18.98,-655.4,0,13.07
"2025-07-06 21:30:00",12412,0.04189944,41.9,0.03585589,17.79,-655.4,0,13.02
"2025-07-06 22:00:00",12413,0.04195572,41.96,0.03548229,17.29,-655.4,0,12.98
"2025-07-06 22:30:00",12414,0.04223486,42.23,0.03502341,16.46,-655.4,0,13
"2025-07-06 23:00:00",12415,0.04261075,42.61,0.03454455,15.54,-655.4,0,12.94
"2025-07-06 23:30:00",12416,0.04270642,42.71,0.03427958,15.13,-655.4,0,12.97
"2025-07-07 00:00:00",12417,0.04288114,42.88,0.03414904,14.82,-655.4,0,12.95
