"TOA5","MAT06_Blk2_CR1000_13","CR1000","41287","CR1000.Std.32.05","CPU:MAT06_Block2.CR1","45911","Table1"
"TIMESTAMP","RECORD","BattV_Min","GHAirTC_Avg","GHRH"
"TS","RN","Volts","Deg C","%"
"","","Min","Avg","Smp"
"2024-09-11 12:30:00",21503,13.02,9.78,58.2
"2024-09-11 13:00:00",21504,13.02,9.73,58.91
"2024-09-11 13:30:00",21505,13.02,9,61.05
"2024-09-11 14:00:00",21506,13.04,8.93,61.23
"2024-09-11 14:30:00",21507,13.02,9.15,60.18
"2024-09-11 15:00:00",21508,13.03,9.74,56.66
"2024-09-11 15:30:00",21509,13.02,10.73,61.32
"2024-09-11 16:00:00",21510,13.02,9.26,57.46
"2024-09-11 16:30:00",21511,13.05,10.75,54.17
"2024-09-11 17:00:00",21512,13.02,9.82,81.4
"2024-09-11 17:30:00",21513,13.1,7.467,74.27
"2024-09-11 18:00:00",21514,13.2,7.653,74.08
"2024-09-11 18:30:00",21515,13.11,6.779,79.27
"2024-09-11 19:00:00",21516,13.03,6.068,83.1
"2024-09-11 19:30:00",21517,12.99,5.874,79.9
"2024-09-11 20:00:00",21518,12.94,5.893,82.4
"2024-09-11 20:30:00",21519,12.9,5.333,85.6
"2024-09-11 21:00:00",21520,12.87,3.974,90.2
"2024-09-11 21:30:00",21521,12.84,3.776,87.2
"2024-09-11 22:00:00",21522,12.81,2.765,88.6
"2024-09-11 22:30:00",21523,12.78,2.206,92.3
"2024-09-11 23:00:00",21524,12.76,1.118,91.6
"2024-09-11 23:30:00",21525,12.75,1.2,90.7
"2024-09-12 00:00:00",21526,12.73,0.927,92
"2024-09-12 00:30:00",21527,12.72,-0.476,95.5
"2024-09-12 01:00:00",21528,12.71,0.405,93.5
"2024-09-12 01:30:00",21529,12.7,-0.294,94.3
"2024-09-12 02:00:00",21530,12.7,0.336,93.4
"2024-09-12 02:30:00",21531,12.69,0.153,93.8
"2024-09-12 03:00:00",21532,12.69,-0.36,94.2
"2024-09-12 03:30:00",21533,12.68,-0.074,91.9
"2024-09-12 04:00:00",21534,12.67,0.787,91.1
"2024-09-12 04:30:00",21535,12.67,0.35,92.3
"2024-09-12 05:00:00",21536,12.67,0.473,90.5
"2024-09-12 05:30:00",21537,12.65,-1.396,92.4
"2024-09-12 06:00:00",21538,12.65,-0.216,93.3
"2024-09-12 06:30:00",21539,12.65,-1.458,94.1
"2024-09-12 07:00:00",21540,12.65,-0.913,89.4
"2024-09-12 07:30:00",21541,12.71,0.297,90.1
"2024-09-12 08:00:00",21542,12.79,1.349,89
"2024-09-12 08:30:00",21543,12.91,2.325,83.9
"2024-09-12 09:00:00",21544,13.21,4.677,76.76
"2024-09-12 09:30:00",21545,13.21,6.02,67.5
"2024-09-12 10:00:00",21546,13.12,7.739,58.36
"2024-09-12 10:30:00",21547,13.05,8.39,64.62
"2024-09-12 11:00:00",21548,13.03,7.744,59.57
"2024-09-12 11:30:00",21549,13.03,8.53,54.45
"2024-09-12 12:00:00",21550,13.02,9.37,56.17
"2024-09-12 12:30:00",21551,13.02,9.49,53.76
"2024-09-12 13:00:00",21552,13.02,9.6,60.54
"2024-09-12 13:30:00",21553,13.02,9.9,56.68
"2024-09-12 14:00:00",21554,13.02,10.5,48.85
"2024-09-12 14:30:00",21555,13.02,10.25,52.78
"2024-09-12 15:00:00",21556,13.02,9.65,72.06
"2024-09-12 15:30:00",21557,13.02,8.04,76.64
"2024-09-12 16:00:00",21558,13.03,7.258,80.4
"2024-09-12 16:30:00",21559,13.03,6.953,81.2
"2024-09-12 17:00:00",21560,13.03,6.645,81.7
"2024-09-12 17:30:00",21561,13.05,6.366,83.2
"2024-09-12 18:00:00",21562,13.03,6.095,83
"2024-09-12 18:30:00",21563,13.03,5.017,88.6
"2024-09-12 19:00:00",21564,13.18,3.56,93.9
"2024-09-12 19:30:00",21565,13.1,2.481,95.8
"2024-09-12 20:00:00",21566,13.05,2.019,96.6
"2024-09-12 20:30:00",21567,12.99,1.386,98.9
"2024-09-12 21:00:00",21568,12.95,1.791,98.5
"2024-09-12 21:30:00",21569,12.91,1.762,99.2
"2024-09-12 22:00:00",21570,12.87,1.716,99.2
"2024-09-12 22:30:00",21571,12.84,1.624,99.3
"2024-09-12 23:00:00",21572,12.81,1.479,99.3
"2024-09-12 23:30:00",21573,12.78,1.209,99.6
"2024-09-13 00:00:00",21574,12.76,0.661,99.8
"2024-09-13 00:30:00",21575,12.74,0.284,100
"2024-09-13 01:00:00",21576,12.73,0.425,100
"2024-09-13 01:30:00",21577,12.72,0.028,100
"2024-09-13 02:00:00",21578,12.71,0.021,100
"2024-09-13 02:30:00",21579,12.7,-0.098,100
"2024-09-13 03:00:00",21580,12.7,0.005,100
"2024-09-13 03:30:00",21581,12.69,0.179,100
"2024-09-13 04:00:00",21582,12.69,0.251,100
"2024-09-13 04:30:00",21583,12.67,0.157,100
"2024-09-13 05:00:00",21584,12.67,0.331,99.9
"2024-09-13 05:30:00",21585,12.66,-0.002,100
"2024-09-13 06:00:00",21586,12.66,-0.046,100
"2024-09-13 06:30:00",21587,12.66,0.205,100
"2024-09-13 07:00:00",21588,12.65,0.333,99.8
"2024-09-13 07:30:00",21589,12.66,0.69,99.5
"2024-09-13 08:00:00",21590,12.67,1.24,98.7
"2024-09-13 08:30:00",21591,12.7,1.09,99.2
"2024-09-13 09:00:00",21592,12.77,1.865,98.5
"2024-09-13 09:30:00",21593,12.89,2.195,97.8
"2024-09-13 10:00:00",21594,13.05,2.988,95.1
"2024-09-13 10:30:00",21595,13.15,3.688,93.3
"2024-09-13 11:00:00",21596,13.07,3.812,92.2
"2024-09-13 11:30:00",21597,13.03,4.104,91.1
"2024-09-13 12:00:00",21598,13.05,4.507,88.3
"2024-09-13 12:30:00",21599,13.03,4.771,90.4
"2024-09-13 13:00:00",21600,13.04,4.824,88.4
"2024-09-13 13:30:00",21601,13.03,5.027,86.5
"2024-09-13 14:00:00",21602,13.05,5.426,84.2
"2024-09-13 14:30:00",21603,13.03,5.858,83.5
"2024-09-13 15:00:00",21604,13.03,6.082,81.8
"2024-09-13 15:30:00",21605,13.03,6.87,83.3
"2024-09-13 16:00:00",21606,13.25,6.086,84.3
"2024-09-13 16:30:00",21607,13.16,5.835,84
"2024-09-13 17:00:00",21608,13.09,5.811,84.5
"2024-09-13 17:30:00",21609,13.02,5.769,84
"2024-09-13 18:00:00",21610,13.06,5.731,85
"2024-09-13 18:30:00",21611,13.14,5.485,88.1
"2024-09-13 19:00:00",21612,13.14,5.089,91.8
"2024-09-13 19:30:00",21613,13.04,4.466,93.5
"2024-09-13 20:00:00",21614,12.99,3.107,96.8
"2024-09-13 20:30:00",21615,12.95,2.763,97.4
"2024-09-13 21:00:00",21616,12.91,3.353,97.4
"2024-09-13 21:30:00",21617,12.88,3.131,97.1
"2024-09-13 22:00:00",21618,12.84,2.265,98.5
"2024-09-13 22:30:00",21619,12.82,2.236,98.3
"2024-09-13 23:00:00",21620,12.79,2.06,98.2
"2024-09-13 23:30:00",21621,12.77,2.542,95.8
"2024-09-14 00:00:00",21622,12.75,3.322,94.1
"2024-09-14 00:30:00",21623,12.73,2.656,96
"2024-09-14 01:00:00",21624,12.72,2.649,96
"2024-09-14 01:30:00",21625,12.71,2.686,96.3
"2024-09-14 02:00:00",21626,12.7,2.401,95.3
"2024-09-14 02:30:00",21627,12.7,2.318,94
"2024-09-14 03:00:00",21628,12.69,2.454,93.4
"2024-09-14 03:30:00",21629,12.68,2.317,91.1
"2024-09-14 04:00:00",21630,12.68,2.955,94.2
"2024-09-14 04:30:00",21631,12.67,2.31,89.6
"2024-09-14 05:00:00",21632,12.67,2.559,88.7
"2024-09-14 05:30:00",21633,12.67,2.572,88.9
"2024-09-14 06:00:00",21634,12.66,2.675,87.6
"2024-09-14 06:30:00",21635,12.66,2.887,87.4
"2024-09-14 07:00:00",21636,12.66,2.927,89
"2024-09-14 07:30:00",21637,12.64,2.93,88.3
"2024-09-14 08:00:00",21638,12.68,4.535,79.85
"2024-09-14 08:30:00",21639,12.77,6.004,80.1
"2024-09-14 09:00:00",21640,13.09,5.915,78.17
"2024-09-14 09:30:00",21641,13.45,6.124,77.73
"2024-09-14 10:00:00",21642,13.29,6.554,75.35
"2024-09-14 10:30:00",21643,13.2,7.164,72.9
"2024-09-14 11:00:00",21644,13.12,7.841,65.24
"2024-09-14 11:30:00",21645,13.05,8.92,55.34
"2024-09-14 12:00:00",21646,13.02,9.67,60.03
"2024-09-14 12:30:00",21647,13.02,10.41,52.17
"2024-09-14 13:00:00",21648,13.02,10.17,55.49
"2024-09-14 13:30:00",21649,13.02,9.84,56.78
"2024-09-14 14:00:00",21650,13.05,10.19,55.39
"2024-09-14 14:30:00",21651,13.02,10.65,55.56
"2024-09-14 15:00:00",21652,13.02,10.44,55.02
"2024-09-14 15:30:00",21653,13.02,10.93,48.99
"2024-09-14 16:00:00",21654,13.02,10.68,53.89
"2024-09-14 16:30:00",21655,13.02,10,60.14
"2024-09-14 17:00:00",21656,13.02,9.52,61.46
"2024-09-14 17:30:00",21657,13.02,8.79,63.02
"2024-09-14 18:00:00",21658,13.16,8.23,65.57
"2024-09-14 18:30:00",21659,13.16,7.58,65.64
"2024-09-14 19:00:00",21660,13.12,7.424,67.03
"2024-09-14 19:30:00",21661,13.03,6.202,71.91
"2024-09-14 20:00:00",21662,12.99,5.316,73.66
"2024-09-14 20:30:00",21663,12.94,5.978,66.38
"2024-09-14 21:00:00",21664,12.9,5.484,74.85
"2024-09-14 21:30:00",21665,12.87,4.826,70.17
"2024-09-14 22:00:00",21666,12.84,5.778,66.21
"2024-09-14 22:30:00",21667,12.81,5.747,70.55
"2024-09-14 23:00:00",21668,12.78,5.455,71.29
"2024-09-14 23:30:00",21669,12.76,5.309,66.72
"2024-09-15 00:00:00",21670,12.74,6.038,66.24
"2024-09-15 00:30:00",21671,12.73,5.807,68.48
"2024-09-15 01:00:00",21672,12.72,5.419,70.45
"2024-09-15 01:30:00",21673,12.71,5.126,73.06
"2024-09-15 02:00:00",21674,12.7,4.945,72.38
"2024-09-15 02:30:00",21675,12.7,4.791,73.29
"2024-09-15 03:00:00",21676,12.7,4.361,73.53
"2024-09-15 03:30:00",21677,12.69,4.296,77.33
"2024-09-15 04:00:00",21678,12.68,3.813,78.18
"2024-09-15 04:30:00",21679,12.67,3.893,79.57
"2024-09-15 05:00:00",21680,12.67,3.415,82
"2024-09-15 05:30:00",21681,12.67,3.294,83
"2024-09-15 06:00:00",21682,12.66,2.838,84.4
"2024-09-15 06:30:00",21683,12.66,3.117,77.42
"2024-09-15 07:00:00",21684,12.66,4.364,75.41
"2024-09-15 07:30:00",21685,12.65,4.681,76.41
"2024-09-15 08:00:00",21686,12.67,5.665,72.75
"2024-09-15 08:30:00",21687,12.71,6.051,73.39
"2024-09-15 09:00:00",21688,12.73,6.348,71.29
"2024-09-15 09:30:00",21689,12.81,7.379,67.17
"2024-09-15 10:00:00",21690,12.96,8.06,66.32
"2024-09-15 10:30:00",21691,13.13,8.6,58.29
"2024-09-15 11:00:00",21692,13.29,9.36,61.3
"2024-09-15 11:30:00",21693,13.18,9.61,59.9
"2024-09-15 12:00:00",21694,13.1,9.6,59.7
"2024-09-15 12:30:00",21695,13.02,9.65,60.71
"2024-09-15 13:00:00",21696,13.03,9.74,61.12
"2024-09-15 13:30:00",21697,13.14,9.9,61.66
"2024-09-15 14:00:00",21698,13.07,9.78,62.47
"2024-09-15 14:30:00",21699,13.02,9.8,64.95
"2024-09-15 15:00:00",21700,13.16,8.93,71.02
"2024-09-15 15:30:00",21701,13.08,8.38,73.02
"2024-09-15 16:00:00",21702,13.03,8.18,72.89
"2024-09-15 16:30:00",21703,13.17,8.14,76.99
"2024-09-15 17:00:00",21704,13.08,8.13,73.67
"2024-09-15 17:30:00",21705,13.03,7.684,75.23
"2024-09-15 18:00:00",21706,13.08,7.386,80.2
"2024-09-15 18:30:00",21707,13.05,7.024,77.84
"2024-09-15 19:00:00",21708,12.99,6.222,84.5
"2024-09-15 19:30:00",21709,12.95,5.689,83.4
"2024-09-15 20:00:00",21710,12.91,5.178,89.5
"2024-09-15 20:30:00",21711,12.87,4.685,94
"2024-09-15 21:00:00",21712,12.83,4.357,93.7
"2024-09-15 21:30:00",21713,12.81,4.198,93.6
"2024-09-15 22:00:00",21714,12.79,4.244,93.2
"2024-09-15 22:30:00",21715,12.76,3.981,94.2
"2024-09-15 23:00:00",21716,12.75,3.739,93.2
"2024-09-15 23:30:00",21717,12.73,4.141,92.5
"2024-09-16 00:00:00",21718,12.72,4.005,92.7
"2024-09-16 00:30:00",21719,12.71,4.08,92.8
"2024-09-16 01:00:00",21720,12.7,4.035,91.5
"2024-09-16 01:30:00",21721,12.7,3.885,91.8
"2024-09-16 02:00:00",21722,12.7,3.617,93.6
"2024-09-16 02:30:00",21723,12.69,3.503,91.6
"2024-09-16 03:00:00",21724,12.68,3.879,89.5
"2024-09-16 03:30:00",21725,12.68,3.92,92.9
"2024-09-16 04:00:00",21726,12.68,3.636,92.8
"2024-09-16 04:30:00",21727,12.66,3.511,91.6
"2024-09-16 05:00:00",21728,12.66,3.786,90.5
"2024-09-16 05:30:00",21729,12.66,3.222,91.5
"2024-09-16 06:00:00",21730,12.66,2.823,92.1
"2024-09-16 06:30:00",21731,12.65,1.66,95.1
"2024-09-16 07:00:00",21732,12.65,1.487,94.9
"2024-09-16 07:30:00",21733,12.65,1.875,93.9
"2024-09-16 08:00:00",21734,12.68,1.973,84.6
"2024-09-16 08:30:00",21735,12.77,4.695,77.65
"2024-09-16 09:00:00",21736,13.03,5.331,80.2
"2024-09-16 09:30:00",21737,13.21,5.924,78.9
"2024-09-16 10:00:00",21738,13.12,6.198,78.21
"2024-09-16 10:30:00",21739,13.04,5.477,87.2
"2024-09-16 11:00:00",21740,13.03,5.318,84.4
"2024-09-16 11:30:00",21741,13.12,5.81,79.13
"2024-09-16 12:00:00",21742,13.04,6.491,70.22
"2024-09-16 12:30:00",21743,13.03,6.672,82.8
"2024-09-16 13:00:00",21744,13.03,6.116,81.2
"2024-09-16 13:30:00",21745,13.07,6.332,80.4
"2024-09-16 14:00:00",21746,13.03,5.893,85
"2024-09-16 14:30:00",21747,13.16,5.475,87
"2024-09-16 15:00:00",21748,13.09,5.832,82.9
"2024-09-16 15:30:00",21749,13.03,5.857,80.4
"2024-09-16 16:00:00",21750,13.03,6.508,80.1
"2024-09-16 16:30:00",21751,13.12,6.154,78.21
"2024-09-16 17:00:00",21752,13.05,5.877,83.8
"2024-09-16 17:30:00",21753,13.03,5.095,89.2
"2024-09-16 18:00:00",21754,13.22,4.561,92.4
"2024-09-16 18:30:00",21755,13.16,4.006,92.8
"2024-09-16 19:00:00",21756,13.09,4.005,96.4
"2024-09-16 19:30:00",21757,13.04,3.727,97.6
"2024-09-16 20:00:00",21758,12.99,3.415,98.2
"2024-09-16 20:30:00",21759,12.96,3.177,98.4
"2024-09-16 21:00:00",21760,12.91,3.262,98.2
"2024-09-16 21:30:00",21761,12.87,3.258,97.4
"2024-09-16 22:00:00",21762,12.84,3.038,97
"2024-09-16 22:30:00",21763,12.81,2.758,95.9
"2024-09-16 23:00:00",21764,12.79,2.559,95.9
"2024-09-16 23:30:00",21765,12.77,2.543,93.5
"2024-09-17 00:00:00",21766,12.75,2.757,93.6
"2024-09-17 00:30:00",21767,12.73,2.57,94.7
"2024-09-17 01:00:00",21768,12.73,2.315,96.2
"2024-09-17 01:30:00",21769,12.72,2.12,94.9
"2024-09-17 02:00:00",21770,12.71,2.36,94.5
"2024-09-17 02:30:00",21771,12.71,2.159,94.4
"2024-09-17 03:00:00",21772,12.69,2.107,94.6
"2024-09-17 03:30:00",21773,12.69,1.978,95.7
"2024-09-17 04:00:00",21774,12.68,1.571,94.5
"2024-09-17 04:30:00",21775,12.68,1.25,97.1
"2024-09-17 05:00:00",21776,12.67,1.294,96.4
"2024-09-17 05:30:00",21777,12.67,1.405,96.6
"2024-09-17 06:00:00",21778,12.66,1.454,94.5
"2024-09-17 06:30:00",21779,12.66,1.637,95
"2024-09-17 07:00:00",21780,12.66,0.831,97
"2024-09-17 07:30:00",21781,12.66,1.21,96.4
"2024-09-17 08:00:00",21782,12.66,1.566,95.4
"2024-09-17 08:30:00",21783,12.7,2.509,91.7
"2024-09-17 09:00:00",21784,12.8,3.451,86.2
"2024-09-17 09:30:00",21785,13.05,4.474,81.7
"2024-09-17 10:00:00",21786,13.11,5.093,81.4
"2024-09-17 10:30:00",21787,13.04,5.155,80.3
"2024-09-17 11:00:00",21788,13.03,5.794,72.8
"2024-09-17 11:30:00",21789,13.03,7.642,65.77
"2024-09-17 12:00:00",21790,13.02,7.827,64.34
"2024-09-17 12:30:00",21791,13.02,8.29,58.75
"2024-09-17 13:00:00",21792,13.02,8.97,55.22
"2024-09-17 13:30:00",21793,13.02,8.78,58.24
"2024-09-17 14:00:00",21794,13.02,7.928,55.16
"2024-09-17 14:30:00",21795,13.02,8.91,61.8
"2024-09-17 15:00:00",21796,13.02,7.938,57.6
"2024-09-17 15:30:00",21797,13.03,7.816,64.89
"2024-09-17 16:00:00",21798,13.21,7.526,69.57
"2024-09-17 16:30:00",21799,13.16,7.163,69.94
"2024-09-17 17:00:00",21800,13.08,6.818,74.93
"2024-09-17 17:30:00",21801,13.03,6.489,77.13
"2024-09-17 18:00:00",21802,13.11,6.007,79.18
"2024-09-17 18:30:00",21803,13.11,5.86,74.65
"2024-09-17 19:00:00",21804,13.05,5.32,82.5
"2024-09-17 19:30:00",21805,12.99,4.568,88.2
"2024-09-17 20:00:00",21806,12.95,4.014,89.4
"2024-09-17 20:30:00",21807,12.91,4.229,83.2
"2024-09-17 21:00:00",21808,12.87,4.118,84.5
"2024-09-17 21:30:00",21809,12.84,3.22,83.1
"2024-09-17 22:00:00",21810,12.81,3.128,76.53
"2024-09-17 22:30:00",21811,12.78,3.253,81.6
"2024-09-17 23:00:00",21812,12.76,2.753,90.3
"2024-09-17 23:30:00",21813,12.74,2.577,93
"2024-09-18 00:00:00",21814,12.73,2.441,89.6
"2024-09-18 00:30:00",21815,12.72,2.833,92.6
"2024-09-18 01:00:00",21816,12.71,2.857,92.4
"2024-09-18 01:30:00",21817,12.71,2.586,92.3
"2024-09-18 02:00:00",21818,12.69,1.966,93.9
"2024-09-18 02:30:00",21819,12.68,1.707,91.4
"2024-09-18 03:00:00",21820,12.68,1.983,93.2
"2024-09-18 03:30:00",21821,12.68,2.057,95.5
"2024-09-18 04:00:00",21822,12.67,2.385,95.3
"2024-09-18 04:30:00",21823,12.67,2.214,95.8
"2024-09-18 05:00:00",21824,12.66,1.739,95.3
"2024-09-18 05:30:00",21825,12.66,2.089,95.3
"2024-09-18 06:00:00",21826,12.65,2.126,97.4
"2024-09-18 06:30:00",21827,12.66,1.843,98.6
"2024-09-18 07:00:00",21828,12.64,1.707,99
"2024-09-18 07:30:00",21829,12.65,1.721,99.2
"2024-09-18 08:00:00",21830,12.64,1.888,99.2
"2024-09-18 08:30:00",21831,12.64,2.06,99.2
"2024-09-18 09:00:00",21832,12.66,2.161,99.2
"2024-09-18 09:30:00",21833,12.76,2.165,98.8
"2024-09-18 10:00:00",21834,12.9,2.598,97.2
"2024-09-18 10:30:00",21835,13.27,2.862,98.1
"2024-09-18 11:00:00",21836,13.34,3.118,96.3
"2024-09-18 11:30:00",21837,13.23,3.828,91.6
"2024-09-18 12:00:00",21838,13.15,3.577,94.6
"2024-09-18 12:30:00",21839,13.07,4.108,86.6
"2024-09-18 13:00:00",21840,13.04,4.092,86.2
"2024-09-18 13:30:00",21841,13.07,3.75,90.6
"2024-09-18 14:00:00",21842,13.03,2.411,96.1
"2024-09-18 14:30:00",21843,13.22,2.165,95.5
"2024-09-18 15:00:00",21844,13.13,1.749,96.4
"2024-09-18 15:30:00",21845,13.06,1.803,96.9
"2024-09-18 16:00:00",21846,13.04,2.01,98.5
"2024-09-18 16:30:00",21847,13.06,1.789,97.5
"2024-09-18 17:00:00",21848,13.08,1.695,98
"2024-09-18 17:30:00",21849,13.02,1.796,99
"2024-09-18 18:00:00",21850,12.98,1.557,99.2
"2024-09-18 18:30:00",21851,12.93,1.48,99.2
"2024-09-18 19:00:00",21852,12.89,1.453,99.3
"2024-09-18 19:30:00",21853,12.86,1.377,99.1
"2024-09-18 20:00:00",21854,12.82,1.337,99.1
"2024-09-18 20:30:00",21855,12.79,1.309,99.1
"2024-09-18 21:00:00",21856,12.77,1.291,99.3
"2024-09-18 21:30:00",21857,12.75,1.186,99.5
"2024-09-18 22:00:00",21858,12.74,1.145,99.5
"2024-09-18 22:30:00",21859,12.73,1.115,99.7
"2024-09-18 23:00:00",21860,12.72,1.096,99.6
"2024-09-18 23:30:00",21861,12.71,1.104,99.6
"2024-09-19 00:00:00",21862,12.7,1.019,99.4
"2024-09-19 00:30:00",21863,12.68,0.986,99
"2024-09-19 01:00:00",21864,12.68,0.952,98.6
"2024-09-19 01:30:00",21865,12.68,1.036,98.3
"2024-09-19 02:00:00",21866,12.66,1.007,97.9
"2024-09-19 02:30:00",21867,12.67,0.869,98.1
"2024-09-19 03:00:00",21868,12.66,0.958,98.3
"2024-09-19 03:30:00",21869,12.66,0.929,99.1
"2024-09-19 04:00:00",21870,12.66,0.767,99.4
"2024-09-19 04:30:00",21871,12.64,0.444,99.6
"2024-09-19 05:00:00",21872,12.65,0.217,99.8
"2024-09-19 05:30:00",21873,12.64,0.188,100
"2024-09-19 06:00:00",21874,12.64,0.204,100
"2024-09-19 06:30:00",21875,12.64,0.235,99.7
"2024-09-19 07:00:00",21876,12.64,0.227,99
"2024-09-19 07:30:00",21877,12.63,0.495,96.9
"2024-09-19 08:00:00",21878,12.64,0.658,95.1
"2024-09-19 08:30:00",21879,12.67,0.771,96.9
"2024-09-19 09:00:00",21880,12.73,1.226,91.2
"2024-09-19 09:30:00",21881,12.8,2.104,88
"2024-09-19 10:00:00",21882,12.95,2.652,81.9
"2024-09-19 10:30:00",21883,13.17,3.768,71.03
"2024-09-19 11:00:00",21884,13.08,4.415,62.07
"2024-09-19 11:30:00",21885,13.03,4.796,65.8
"2024-09-19 12:00:00",21886,13.03,4.795,62.5
"2024-09-19 12:30:00",21887,13.03,5.259,58.39
"2024-09-19 13:00:00",21888,13.03,5.467,60.05
"2024-09-19 13:30:00",21889,13.03,5.837,61.74
"2024-09-19 14:00:00",21890,13.03,5.303,63.81
"2024-09-19 14:30:00",21891,13.03,5.166,65.44
"2024-09-19 15:00:00",21892,13.08,5.423,64.84
"2024-09-19 15:30:00",21893,13.21,5.451,64.13
"2024-09-19 16:00:00",21894,13.13,5.443,63.72
"2024-09-19 16:30:00",21895,13.05,5.117,68.68
"2024-09-19 17:00:00",21896,13.03,4.746,69.43
"2024-09-19 17:30:00",21897,13.05,4.692,76
"2024-09-19 18:00:00",21898,13.02,4.317,78.55
"2024-09-19 18:30:00",21899,12.96,3.907,81.9
"2024-09-19 19:00:00",21900,12.92,3.449,83.3
"2024-09-19 19:30:00",21901,12.88,3.06,83.3
"2024-09-19 20:00:00",21902,12.85,2.784,82.4
"2024-09-19 20:30:00",21903,12.81,2.031,83.7
"2024-09-19 21:00:00",21904,12.79,1.429,86.9
"2024-09-19 21:30:00",21905,12.77,1.501,91.4
"2024-09-19 22:00:00",21906,12.74,0.644,91.1
"2024-09-19 22:30:00",21907,12.74,0.603,88.9
"2024-09-19 23:00:00",21908,12.73,0.783,92
"2024-09-19 23:30:00",21909,12.71,0.519,93.6
"2024-09-20 00:00:00",21910,12.7,0.162,96.4
"2024-09-20 00:30:00",21911,12.7,-0.685,96.1
"2024-09-20 01:00:00",21912,12.69,-0.621,93.5
"2024-09-20 01:30:00",21913,12.68,-0.105,93.6
"2024-09-20 02:00:00",21914,12.67,-0.455,94.4
"2024-09-20 02:30:00",21915,12.67,-0.666,96.2
"2024-09-20 03:00:00",21916,12.65,-0.634,94.5
"2024-09-20 03:30:00",21917,12.66,0.148,91.3
"2024-09-20 04:00:00",21918,12.65,-0.288,92.5
"2024-09-20 04:30:00",21919,12.65,-0.08,93.1
"2024-09-20 05:00:00",21920,12.65,0.188,92.8
"2024-09-20 05:30:00",21921,12.64,-0.296,95.7
"2024-09-20 06:00:00",21922,12.64,0.23,93.7
"2024-09-20 06:30:00",21923,12.64,0.615,91.5
"2024-09-20 07:00:00",21924,12.63,0.549,93
"2024-09-20 07:30:00",21925,12.63,-0.124,95.7
"2024-09-20 08:00:00",21926,12.62,-0.021,97
"2024-09-20 08:30:00",21927,12.63,-0.01,98.6
"2024-09-20 09:00:00",21928,12.67,0.086,98.3
"2024-09-20 09:30:00",21929,12.73,0.101,98.1
"2024-09-20 10:00:00",21930,12.8,0.101,97.8
"2024-09-20 10:30:00",21931,12.91,0.153,97.7
"2024-09-20 11:00:00",21932,13.03,0.31,96.5
"2024-09-20 11:30:00",21933,13.38,0.484,95.8
"2024-09-20 12:00:00",21934,13.33,0.326,95.7
"2024-09-20 12:30:00",21935,13.24,0.321,95.3
"2024-09-20 13:00:00",21936,13.15,0.327,94.9
"2024-09-20 13:30:00",21937,13.08,0.323,94
"2024-09-20 14:00:00",21938,13.04,0.215,95.1
"2024-09-20 14:30:00",21939,13.26,-0.056,95.7
"2024-09-20 15:00:00",21940,13.29,-0.263,95.1
"2024-09-20 15:30:00",21941,13.19,-0.452,95.8
"2024-09-20 16:00:00",21942,13.12,-0.526,95.5
"2024-09-20 16:30:00",21943,13.06,-0.722,96
"2024-09-20 17:00:00",21944,13.03,-0.912,95.7
"2024-09-20 17:30:00",21945,13.16,-1.164,96
"2024-09-20 18:00:00",21946,13.2,-1.241,95.2
"2024-09-20 18:30:00",21947,13.13,-1.424,96.1
"2024-09-20 19:00:00",21948,13.07,-1.659,96.7
"2024-09-20 19:30:00",21949,13.02,-1.822,97.1
"2024-09-20 20:00:00",21950,12.97,-1.876,97.5
"2024-09-20 20:30:00",21951,12.94,-1.957,97.7
"2024-09-20 21:00:00",21952,12.9,-2.047,97.5
"2024-09-20 21:30:00",21953,12.86,-2.139,97.2
"2024-09-20 22:00:00",21954,12.84,-2.396,96.4
"2024-09-20 22:30:00",21955,12.81,-2.603,96.4
"2024-09-20 23:00:00",21956,12.78,-2.578,96.9
"2024-09-20 23:30:00",21957,12.77,-2.42,96.6
"2024-09-21 00:00:00",21958,12.75,-2.319,96.3
"2024-09-21 00:30:00",21959,12.73,-2.331,96.6
"2024-09-21 01:00:00",21960,12.71,-2.357,96.8
"2024-09-21 01:30:00",21961,12.71,-2.383,97.2
"2024-09-21 02:00:00",21962,12.7,-2.389,97.1
"2024-09-21 02:30:00",21963,12.69,-2.411,97.1
"2024-09-21 03:00:00",21964,12.69,-2.414,97.2
"2024-09-21 03:30:00",21965,12.68,-2.439,97.3
"2024-09-21 04:00:00",21966,12.67,-2.467,97.5
"2024-09-21 04:30:00",21967,12.67,-2.482,97.7
"2024-09-21 05:00:00",21968,12.67,-2.519,97.7
"2024-09-21 05:30:00",21969,12.66,-2.602,97.9
"2024-09-21 06:00:00",21970,12.65,-2.673,97.9
"2024-09-21 06:30:00",21971,12.65,-2.765,97.9
"2024-09-21 07:00:00",21972,12.65,-2.748,97.9
"2024-09-21 07:30:00",21973,12.64,-2.627,97
"2024-09-21 08:00:00",21974,12.66,-2.484,95.5
"2024-09-21 08:30:00",21975,12.73,-2.167,94
"2024-09-21 09:00:00",21976,12.88,-1.8,93
"2024-09-21 09:30:00",21977,13.33,-2.046,93.5
"2024-09-21 10:00:00",21978,13.22,-1.553,91.1
"2024-09-21 10:30:00",21979,13.14,-1.221,90.8
"2024-09-21 11:00:00",21980,13.07,-1.147,89.5
"2024-09-21 11:30:00",21981,13.04,-1.131,90.5
